	text	label
3234	彼女は他のどの学生にも劣らず勉強する。	0
56258	その町では多くの有名人が生まれた。	1
38723	１度彼女に道で会ったことを覚えている。	1
18322	彼女は歌手だなんてとんでもない。	0
15170	出かける前に火の後始末をしなさい。	0
9700	もうこれ以上会わないほうがお互いのためです。	0
51777	私にやらせてみてくれ。	1
30981	彼女は大変よく母に似てますね。	1
51091	彼女にはとても仲がよい友達がほとんどいない。	1
18563	休暇中は何をしましたか。	0
60656	できるだけ多くの本を読むべきである。	1
59155	彼らは幸せを求めている。	1
56401	彼は彼女の秘密を彼の友達に言った。	1
12964	どうかもう一度やらせてみてください。	0
35705	参加できないんですか。どうして？	1
42299	彼女には友達がたくさんいるように見ることができる。	1
53662	３年ぶりに平和が戻った。	1
39272	彼はすぐにカメラを私に送ってくれた。	1
9487	入ってはいけません。	0
51956	平和への道。	1
61700	彼女の母はピアノがうまいです。	1
4309	母は数年前からフランス語を習っています。	0
14266	君なりのやり方で仕事しなさい。	0
57206	実を言うと、私たちは昨年結婚しました。	1
62727	彼は収入以上の生活をしている。	1
57891	あなたの息子も大人になったね。	1
3751	我々は貧しい人たちを援助すべきだ。	0
29433	まあ、今日のはいいパーティーだった。	1
39390	明日の夜になる前に、私たちはパーティーを開く予定だ。	1
7646	彼女は彼の部屋を清潔にしている。	0
20451	彼は学校を設立した。	0
31597	もう昼食を食べましたか。	1
58317	彼が生まれた村はここから距離がある。	1
41728	私たちは彼らが外に行くのを見た。	1
9680	独り言をいいます。	0
29935	あの少年はトムですかベンですか。	1
48941	本当にそう言っていんのか。	1
12254	ジェーンの風邪が治るのに一週間かかった。	0
46953	あなたは行ってもよい。	1
48410	早く行きさえすれば、よい席を取ることができる。	1
21391	この単語には二つの意味がある。	0
43641	その仕事を彼にあげた。	1
37731	夏になると、とても暑くなる。	1
22290	私はあまりワインを飲まない。	0
39923	一人で無意識に話しています。	1
12238	たいていの人が以前よりも暮らし向きがよいと思う。	0
16173	私は毎年夏は田舎へ帰る。	0
42579	彼女はそこでその人々を見たと言った。	1
24407	今日は数学の宿題がある。	1
60681	彼は病気のため学校を休んだ。	1
40480	私にも牛の乳をください。	1
46992	あなたは大変、本を読む力がある。	1
2163	私の友人がここにいないのは残念だ。	0
11175	今日の朝は晴れた。	0
37585	私はトニー君に質問した。	1
32633	私の母は年の割に若く見える。	1
14072	だれでもがみな正直とは限らない。	0
37428	誰もその仕事を終わっていない。	1
13276	図書館にはたくさんの児童書がある。	0
58402	ニューヨークは世界の大都市のひとつだ。	1
13250	彼の言葉で彼女は感激のあまり涙ぐんだ。	0
5802	彼はぐるりとふりかえった。	0
24960	何日滞在する予定ですか。	1
41224	あなたは、いつの時間に帰りますか。	1
24577	私の車はなおしているところです。	1
36322	もう出発してもいいですか。	1
13578	君の考えは私の考えに似ているようだ。	0
27342	彼らはずっとその後幸せに生活し続けた。	1
17857	えぇ、わたしもそう思います。	0
10412	名前を呼ばれたら起立しなさい。	0
33262	私の時計は水を通さないようになっています。	1
7491	月は昇った。	0
45425	この茶はにおいがいい。	1
13784	彼に助けを求めても無駄だ。	0
9322	水筒にはほとんど水が残っていない。	0
57152	残念ですがそんなことをする暇がありません。	1
7293	父はあした家にいるのでしょう。	0
43783	間違いをすることを心配するな。	1
45640	主人を呼びますよ。	1
59578	この車を自由にお使いください。	1
20976	失った時間の埋め合わせをしなけばならない。	0
12167	水分をたくさん取ってください。	0
56322	これについて、自由に評価してください。	1
36204	何人ぐらい音楽がわかると思いますか。	1
51411	彼は日曜を除いて毎日働く。	1
17349	もう少しサラダはいかがですか。	0
17133	あなたは美しい蝶々です。	0
33385	彼は、東京に向けて出発した。	1
15660	彼は今ごろ、もう仕事を終えているはずだ。	0
29850	どれでも好きなカードを２枚取りなさい。	1
1520	学生達は試験勉強で忙しい。	0
33218	困ってないで早くしろ！	1
38979	私は２日の間忙しくありません。	1
45542	彼はその事件と大変関係があるようだ。	1
19667	お手数をおかけしました。	0
25981	口をいっぱいにしたままで話してはならない。	1
16076	彼女は今外出中です。	0
4810	あなたからの手紙が郵便受けに入っていた。	0
14218	君からの便りがあった。	0
14735	私はスキーが大好きです。	0
30185	私たちはその報告に驚いた。	1
4385	私はやむを得ずそこへ行った。	0
7086	誰がどんな趣味だろうと君の知ったことか？	0
62771	明日までこのテープを持っていていいよ。	1
26960	長く歩いたので疲れた。	1
32814	彼の計画は止めさせられた。	1
4734	私は彼を散歩に連れ出した。	0
14769	昨日は天候が悪かった。	0
2035	たばこは絶対に吸わないでください。	0
42901	私は本を読むことが嫌になった。	1
37596	私たちは何時間も待った。	1
8719	あの人は付き合いにくい。	0
1595	ペンフレンドが欲しい。	0
186	時々脱線するんです。	0
30863	彼らはみんなドアの方に向かって進んだ。	1
36720	この本を書いた人は誰ですか。	1
61497	絶対にあなたを怒ってはいないよ。	1
14028	その仕事はほとんど終わったも同然だ。	0
50760	もしこの世界に存在しないものを見たら、どうしますか。	1
26559	彼女は出来るだけ頑張って英語を勉強した。	1
50016	あなたは確かに約束を守る人だ。	1
27472	お母さんはあなたの健康を心配している。	1
10901	君はもう一度試験を受けるべきだ。	0
21189	彼女は泳げない。	0
21248	私たちは子供のころからお互いに知り合いです。	0
47039	彼は空港に友達を送るために出かけました。	1
51987	これらの周囲の紙をとるのを手伝ってください。	1
356	わたしはいつでもあなたに助けられている。	0
25008	私たちはその問題をよく知っている。	1
45657	外は寒いよ。コートを着なさい。	1
648	だれひとりもこんなものを見たことがなかった。	0
46309	私は歩いて低い山を登った。	1
3428	この学校の３分の２が男子生徒です。	0
44026	彼は事務所を訪れたようだった。	1
2273	彼は時々傘を電車の中に置き忘れる。	0
38463	彼はあらゆる種類の動物を知っている。	1
1158	花の水やり終わったよ。	0
54053	彼らはお金が必要ない福祉活動を必要としている。	1
41234	何のサンドイッチが欲しい？	1
41740	彼女がこんなに早く来るはずない。	1
2918	足がだるいです。	0
20888	明日もっと作れるから。	0
30773	この歌手はあまりにも話の種にされている。	1
25482	あなたは借りたお金を払うべきだ。	1
787	彼等は仕事に満足している。	0
31334	彼女は着物の方がよく合っています。	1
28461	その言葉を辞書で見てみて。	1
14504	彼女はいつも僕にそっけない。	0
3140	彼は我々の期待にそわなかった。	0
